HUC_ID,Test MSE,Test KGE,Ephemeral,Predominant_Snow,color_snow_type
170300030303,9.12374453037046e-05,0.8639847353222064,80.0,Ephemeral,blue
170300030304,3.603779259719886e-05,0.7442929633202127,100.0,Ephemeral,blue
170300030305,3.433246456552297e-05,0.4380105924869499,100.0,Ephemeral,blue
170300030401,2.8948226827196777e-05,0.2006856805524625,100.0,Ephemeral,blue
170300030402,1.877207432698924e-05,0.5063205681868477,100.0,Ephemeral,blue
170300030403,1.4076815205044111e-05,0.7647054225094059,100.0,Ephemeral,blue
170300030501,1.1397026355552953e-05,0.8919440949620172,100.0,Ephemeral,blue
170300030502,1.123914262279868e-05,0.8703965910218315,100.0,Ephemeral,blue
170300030503,1.0813869266712572e-05,0.4929581404081363,100.0,Ephemeral,blue
170300030504,1.0507893421163317e-05,0.3969190843139301,100.0,Ephemeral,blue
170300030505,2.5591905796318315e-05,-0.1111093064568125,100.0,Ephemeral,blue
170300030506,9.191503522743004e-06,0.5584162403765096,100.0,Ephemeral,blue
170300030601,0.0013728856574743,0.8637363817604274,17.0,Prairie,white
170300030602,0.0032303549814969,0.7841841022145485,25.0,Montane Forest,orange
170300030603,0.0002007691800827,0.6699068662539657,100.0,Ephemeral,blue
170300030604,3.710249802679755e-05,0.1425119057989418,100.0,Ephemeral,blue
170300030605,4.603874549502507e-05,0.8346726667785014,100.0,Ephemeral,blue
170300030606,4.5346678234636784e-05,0.261335342511276,100.0,Ephemeral,blue
170300030607,3.359151378390379e-05,0.150155146082024,100.0,Ephemeral,blue
170300030701,0.0008285776129923,0.4869941968789975,70.0,Ephemeral,blue
170300030702,0.000286604539724,0.5456457376853006,100.0,Ephemeral,blue
170300030703,0.0011047038715332,0.7330160469484007,80.0,Ephemeral,blue
170300030704,0.0030784206464886,0.6126777316897031,67.0,Ephemeral,blue
170300030705,4.9215876060770825e-05,0.425210205964014,100.0,Ephemeral,blue
170300030706,4.25054895458743e-05,0.5478622881181415,100.0,Ephemeral,blue
170300030801,0.0010205160360783,0.7537753888735114,75.0,Ephemeral,blue
170300030802,9.676600166130812e-05,0.7006910367627401,89.0,Ephemeral,blue
170300030803,4.559557783068158e-05,0.2328119520462016,100.0,Ephemeral,blue
170300030804,3.592229404603131e-05,0.3748963037039532,100.0,Ephemeral,blue
170300030805,7.000148616498336e-05,0.6898461664317113,100.0,Ephemeral,blue
170300030806,2.135670911229681e-05,0.7362598845569184,100.0,Ephemeral,blue
170300030807,1.0700531674956436e-05,0.6833902872346391,100.0,Ephemeral,blue
170300030901,9.689959370007273e-06,0.5181930785707365,100.0,Ephemeral,blue
170300030902,6.845844836789183e-06,0.8450398299001289,100.0,Ephemeral,blue
170300030903,5.140762823430123e-06,0.9118781378244918,100.0,Ephemeral,blue
170300030904,5.4479760365211405e-06,0.7092346251708146,100.0,Ephemeral,blue
170300030905,8.799849638307933e-06,0.3140144097708816,100.0,Ephemeral,blue
170300030906,6.825831860624021e-06,0.6418960128763871,100.0,Ephemeral,blue
170300031001,8.928912393457722e-06,0.7022322425271248,100.0,Ephemeral,blue
170300031002,1.0725583706516773e-05,0.5564178134276624,100.0,Ephemeral,blue
170300031003,6.579982255061623e-06,0.7595280942554674,100.0,Ephemeral,blue
170300031004,8.731816706131212e-06,0.2956745558869953,100.0,Ephemeral,blue
170300031005,6.347233465930913e-06,0.5727176402071055,100.0,Ephemeral,blue
170300031006,6.501144071080489e-06,0.5682818133102729,100.0,Ephemeral,blue
170300031007,1.1082295714004433e-05,0.3703741417460422,100.0,Ephemeral,blue
170300031101,7.203845598269254e-05,0.105177242629004,88.0,Ephemeral,blue
170300031102,1.8633394574862905e-05,0.7368484130710994,100.0,Ephemeral,blue
170300031103,9.57801876211306e-06,0.9000402233727848,100.0,Ephemeral,blue
170300031104,7.020435987215024e-06,0.7416083026465745,100.0,Ephemeral,blue
170300031105,7.045563052088255e-06,0.8418266966050851,100.0,Ephemeral,blue
170300031106,1.6506153770023957e-05,0.2532132396333812,100.0,Ephemeral,blue
170300031107,1.503966541349655e-05,0.2698430907665475,100.0,Ephemeral,blue
170300031108,1.4377629668160807e-05,0.3372019150666953,100.0,Ephemeral,blue
170300031109,1.5006400644779204e-05,0.2456228778015425,100.0,Ephemeral,blue
170300031201,1.3213778402132448e-05,0.6631371277736443,100.0,Ephemeral,blue
170300031202,7.456219918822171e-06,0.5243925315531515,100.0,Ephemeral,blue
170300031203,1.6186893844860606e-05,0.296390298266232,100.0,Ephemeral,blue
170300031204,3.6017419915879145e-05,0.0633713433724001,100.0,Ephemeral,blue
170300031205,1.9226268705097027e-05,0.0951397485481987,100.0,Ephemeral,blue
170602070101,0.0025052013806998,0.802182907088005,0.0,Montane Forest,orange
170602070102,0.0017973687499761,0.9273869351466412,0.0,Montane Forest,orange
170602070103,0.001283437712118,0.951707673899322,0.0,Montane Forest,orange
170602070104,0.0020898561924695,0.8459040574331398,0.0,Montane Forest,orange
170602070105,0.0015400884440168,0.917296210016194,0.0,Montane Forest,orange
170602070106,0.0006015011458657,0.8628513459093343,0.0,Montane Forest,orange
170602070201,0.0017531930934637,0.9023982872623546,0.0,Montane Forest,orange
170602070202,0.0002381097874604,0.7591836189108098,0.0,Montane Forest,orange
170602070203,0.0005830762675032,0.963152637371046,25.0,Montane Forest,orange
170602070204,0.0010457965545356,0.917182066560406,0.0,Montane Forest,orange
170602070205,0.0005413679173216,0.9225489606838262,0.0,Montane Forest,orange
170602070206,0.0005948606994934,0.8982376407870613,10.0,Montane Forest,orange
170602070301,0.0046844803728163,0.8392940382168954,0.0,Montane Forest,orange
170602070302,0.0010857786983251,0.9231847440650672,0.0,Montane Forest,orange
170602070303,0.0009162715286947,0.9385358486625748,0.0,Montane Forest,orange
170602070304,0.0006187043036334,0.9323890570184324,0.0,Montane Forest,orange
170602070305,0.0007177413790486,0.960874762024167,0.0,Montane Forest,orange
170602070306,0.0004395283176563,0.9732363192421712,0.0,Montane Forest,orange
170602070401,0.0023622545413672,0.776842984519834,0.0,Montane Forest,orange
170602070402,0.0014068071031942,0.8537657875106109,0.0,Montane Forest,orange
170602070403,0.0009649068233557,0.9348746300427212,25.0,Montane Forest,orange
170602070501,0.0016276793321594,0.8692007293404908,0.0,Montane Forest,orange
170602070502,0.0003167135291732,0.9633080222717396,20.0,Montane Forest,orange
170602070503,0.0002993993693962,0.9267268793356372,0.0,Montane Forest,orange
170602070504,0.0007730910438112,0.9238326675986518,14.0,Montane Forest,orange
170602070601,0.0010919991182163,0.8225200500869543,0.0,Montane Forest,orange
170602070602,0.0013410539831966,0.8524789166431904,0.0,Montane Forest,orange
170602070603,0.0004522562667261,0.912419896396377,0.0,Montane Forest,orange
170602070701,0.0004102985258214,0.9447512662152378,12.0,Montane Forest,orange
170602070702,0.0007441748166456,0.9355702861683374,0.0,Montane Forest,orange
170602070703,0.0006952087278477,0.9123413002774092,17.0,Montane Forest,orange
170602070704,0.0014417687198147,0.93883236081668,33.0,Montane Forest,orange
170602070705,0.0020940972026437,0.8368346569731463,0.0,Montane Forest,orange
170602070706,0.0027765498962253,0.9592393662888752,0.0,Montane Forest,orange
170602070707,0.0006092487019486,0.8919656920988134,22.0,Montane Forest,orange
170602070801,0.0025263705756515,0.9608979471133084,0.0,Montane Forest,orange
170602070802,0.0011292530689388,0.9474129345369215,0.0,Montane Forest,orange
170602070803,0.0007131792954169,0.9570762092469762,0.0,Montane Forest,orange
170602070901,0.0023355269804596,0.8619003546045348,0.0,Montane Forest,orange
170602070902,0.0028149613644927,0.9151020943175158,0.0,Montane Forest,orange
170602070903,0.0038184823933988,0.9000416513298436,0.0,Montane Forest,orange
170602070904,0.0005244284402579,0.8594393174440921,17.0,Montane Forest,orange
170602071001,0.0027538849972188,0.7943157600414503,0.0,Montane Forest,orange
170602071002,0.0023956266231834,0.9117402466489488,20.0,Montane Forest,orange
170602071101,0.0006891243974678,0.791088893018964,44.0,Ephemeral,blue
170602071102,0.0031604734249413,0.8457982636032355,14.0,Montane Forest,orange
170602071103,0.0003399744746275,0.8492447740313127,29.0,Montane Forest,orange
170602071104,0.001544592436403,0.9236228572169644,10.0,Montane Forest,orange
170602071105,0.0009889064822345,0.5593274676166842,25.0,Montane Forest,orange
170602071106,0.0029595326632261,0.7144991573137077,0.0,Montane Forest,orange
170602071107,0.0007329995278269,0.5958678091936793,33.0,Montane Forest,orange
170602080101,0.0064365114085376,0.9262187225365672,0.0,Montane Forest,orange
170602080102,0.0047524808906018,0.9626468762754962,0.0,Montane Forest,orange
170602080103,0.0025210580788552,0.9717212921868308,0.0,Montane Forest,orange
170602080104,0.0030713202431797,0.9277444374482005,0.0,Montane Forest,orange
170602080105,0.0039436654187738,0.95598182880095,0.0,Montane Forest,orange
170602080106,0.0041973399929702,0.9486011580563428,0.0,Montane Forest,orange
170602080107,0.0051468624733388,0.918517194955152,0.0,Montane Forest,orange
170602080108,0.0024563672486692,0.9324979740939944,0.0,Montane Forest,orange
170602080201,0.0037368533667176,0.8717245758434449,0.0,Montane Forest,orange
170602080202,0.0055783013813197,0.8557004534810745,0.0,Montane Forest,orange
170602080203,0.0056176306679844,0.9075821850953908,0.0,Montane Forest,orange
170602080204,0.0050647864118218,0.8572561003540272,0.0,Montane Forest,orange
170602080205,0.0052311951294541,0.9028082990800042,0.0,Montane Forest,orange
170602080206,0.002742406213656,0.8979236919463957,0.0,Montane Forest,orange
170602080301,0.0043035792186856,0.9317558001532444,0.0,Montane Forest,orange
170602080302,0.0025132556911557,0.8865624903528797,0.0,Montane Forest,orange
170602080303,0.0010895039886236,0.8818343162403302,0.0,Montane Forest,orange
170602080401,0.0044479165226221,0.9530132250575202,0.0,Montane Forest,orange
170602080402,0.0034444618504494,0.961522027998756,0.0,Montane Forest,orange
170602080403,0.0022510623093694,0.9724562388028888,0.0,Prairie,white
170602080404,0.0030571860261261,0.9605057927135832,0.0,Prairie,white
170602080405,0.0028465643990784,0.8841584583755395,0.0,Montane Forest,orange
170602080406,0.0028605998959392,0.9507514347859248,0.0,Montane Forest,orange
170602080407,0.0023791152052581,0.9432967390484538,0.0,Montane Forest,orange
170602080408,0.0039755986072123,0.8689062940962897,0.0,Montane Forest,orange
170602080409,0.0014629311626777,0.9503244895971422,0.0,Montane Forest,orange
170602080410,0.0021327722351998,0.9581890183141906,0.0,Montane Forest,orange
170602080411,0.0023522996343672,0.9283506256007747,0.0,Montane Forest,orange
170602080412,0.001070707803592,0.9327227609292272,0.0,Montane Forest,orange
170602080501,0.0079936338588595,0.8546849427506573,0.0,Montane Forest,orange
170602080502,0.0045761889778077,0.9282835808554936,0.0,Montane Forest,orange
170602080503,0.0014255275018513,0.9549802084809244,0.0,Montane Forest,orange
170602080504,0.0038580123800784,0.9611566289025636,0.0,Montane Forest,orange
170602080505,0.0015598447062075,0.9435217137964907,0.0,Montane Forest,orange
170602080506,0.0039333291351795,0.9321955176960812,0.0,Montane Forest,orange
170602080507,0.0019511353457346,0.8808006564483537,0.0,Montane Forest,orange
170602080601,0.0017863998655229,0.921211444752306,0.0,Montane Forest,orange
170602080602,0.0033875675871968,0.9388932800313656,0.0,Prairie,white
170602080603,0.0025868080556392,0.911431641625072,0.0,Montane Forest,orange
170602080604,0.0007989347213879,0.8463945658668003,14.0,Montane Forest,orange
170602080605,0.0015432517975568,0.9145367264178228,0.0,Montane Forest,orange
170602080606,0.0003908713697455,0.8226085458665878,25.0,Montane Forest,orange
170602080607,0.0014799062628298,0.9067039394433936,0.0,Montane Forest,orange
170602080608,0.0010638588573783,0.8033236676797078,38.0,Montane Forest,orange
171100050401,0.0043480778113007,0.8461852167610264,0.0,Maritime,yellow
171100050402,0.0086740087717771,0.9128506196568194,0.0,Montane Forest,orange
171100050403,0.0037047807127237,0.9737950183301752,0.0,Maritime,yellow
171100050404,0.0060056028887629,0.9616990555207144,0.0,Montane Forest,orange
171100050405,0.0048161717131733,0.747446232954565,0.0,Maritime,yellow
171100050501,0.0157415065914392,0.7599846305570745,0.0,Montane Forest,orange
171100050502,0.0034846444614231,0.9370118241911548,0.0,Maritime,yellow
171100050503,0.0105164228007197,0.8979688728887418,0.0,Maritime,yellow
171100050504,0.0096661914139986,0.8386394789334242,0.0,Maritime,yellow
171100050505,0.0071299723349511,0.9313052442254408,8.0,Maritime,yellow
171100050601,0.0485446713864803,0.6753123338792482,0.0,Maritime,yellow
171100050602,0.0057005905546247,0.6988114153933545,33.0,Maritime,yellow
171100050603,0.003155696671456,0.9740426239647518,22.0,Maritime,yellow
171100050604,0.0084533998742699,0.8975518316645499,0.0,Maritime,yellow
171100050605,0.150250032544136,0.547017286420747,0.0,Maritime,yellow
171100050606,0.0096960412338376,0.9314045906301386,17.0,Maritime,yellow
171100050607,0.0015643317019566,0.9039385363636888,67.0,Ephemeral,blue
171100050701,0.0207501035183668,0.9427228744270668,0.0,Maritime,yellow
171100050702,0.0157631635665893,0.9378405837070394,0.0,Maritime,yellow
171100050703,0.0166979674249887,0.9098881131182904,29.0,Maritime,yellow
171100050704,0.0088934814557433,0.8806762357916706,25.0,Maritime,yellow
171100050705,0.0239485912024974,0.761710747957613,0.0,Maritime,yellow
171100050706,0.0267574395984411,0.8221008569082162,0.0,Maritime,yellow
171100050707,0.0756658911705017,0.5560224877941241,17.0,Maritime,yellow
171100050708,0.0071081519126892,0.8331801155107911,20.0,Maritime,yellow
171100050801,0.0220903381705284,0.9069921583603332,0.0,Maritime,yellow
171100050802,0.0143626164644956,0.8903644795155271,0.0,Maritime,yellow
171100050803,0.0246272459626197,0.8194057606913481,0.0,Maritime,yellow
171100050804,0.0165453124791383,0.6192736800384397,17.0,Maritime,yellow
171100050805,0.0087163327261805,0.7494366260158842,29.0,Maritime,yellow
171100050901,0.0048166434280574,0.7550255330281255,33.0,Maritime,yellow
171100050902,0.021108966320753,0.6635023783837332,0.0,Maritime,yellow
171100050903,0.0139451827853918,0.7784017918084901,33.0,Maritime,yellow
171100050904,0.0315737128257751,0.5647188760055473,0.0,Maritime,yellow
171100050905,0.0026752187404781,0.884950672946854,50.0,Maritime,yellow
171100051001,0.0631795078516006,0.7507869101172637,0.0,Maritime,yellow
171100051002,0.0244547352194786,0.7609873608699309,29.0,Maritime,yellow
171100051003,0.0142422942444682,0.7469808684873822,43.0,Maritime,yellow
171100051004,0.0526780858635902,0.7066328534610725,40.0,Maritime,yellow
171100051005,0.0423804447054863,0.3836208907847686,45.0,Maritime,yellow
171100051006,0.0333078056573867,0.5159592370712343,20.0,Maritime,yellow
171100051007,0.0119258966296911,0.5606560601788606,50.0,Maritime,yellow
171100051101,0.0033013552892953,0.8547395810731184,29.0,Maritime,yellow
171100051102,0.0179325137287378,0.6565070937898563,11.0,Maritime,yellow
171100051103,0.0199695881456136,0.636920960345341,0.0,Maritime,yellow
171100051104,0.0004976724158041,0.6052305271821286,83.0,Ephemeral,blue
171100060101,0.032687708735466,0.8919277435174066,0.0,Maritime,yellow
171100060102,0.018134756013751,0.9115468157986284,0.0,Maritime,yellow
171100060103,0.037297461181879,0.7271416365660296,11.0,Maritime,yellow
171100060104,0.0296759717166423,0.8149216915976044,0.0,Maritime,yellow
171100060105,0.0223886799067258,0.8646439988422782,14.0,Maritime,yellow
171100060106,0.0144613729789853,0.7960488036643478,33.0,Maritime,yellow
171100060201,0.0176453404128551,0.833815001810135,0.0,Maritime,yellow
171100060202,0.0091629698872566,0.9086037914812274,0.0,Maritime,yellow
171100060203,0.0099356537684798,0.9456668405130232,0.0,Maritime,yellow
171100060204,0.0184883382171392,0.9012046898167344,0.0,Maritime,yellow
171100060205,0.0143347242847085,0.8634195152436275,0.0,Maritime,yellow
171100060301,0.0559303872287273,0.5084515988934363,0.0,Maritime,yellow
171100060302,0.0330571047961711,0.7301167334609081,0.0,Maritime,yellow
171100060303,0.0081863179802894,0.872136024830342,33.0,Maritime,yellow
171100060304,0.0340609177947044,0.661725407216208,0.0,Maritime,yellow
171100070101,0.0132964504882693,0.7252139790640668,0.0,Maritime,yellow
171100070102,0.0018704790854826,0.7958972628665291,50.0,Maritime,yellow
171100070103,0.0090487329289317,0.3975220484872865,67.0,Ephemeral,blue
171100070104,0.0017207118216902,0.71811222462684,57.0,Ephemeral,blue
171100070105,0.0027632999699562,0.5362060723272601,73.0,Ephemeral,blue
171100070106,0.0093384645879268,0.3396564713107978,29.0,Maritime,yellow
171100070107,0.0006303092231974,0.3713678258596987,77.0,Ephemeral,blue
171100070201,0.0021130193490535,0.3463536921908087,83.0,Ephemeral,blue
171100070202,1.3260159903438762e-05,-0.3712802637927395,100.0,Ephemeral,blue
171100070203,3.288083689767518e-06,-0.8341077402311989,100.0,Ephemeral,blue
171100070204,3.6488538626144873e-06,-0.3942215771160298,100.0,Ephemeral,blue
171100080101,0.0058504380285739,0.7823654729121466,40.0,Maritime,yellow
171100080102,0.0123140709474682,0.8146815079703347,60.0,Ephemeral,blue
171100080103,0.0036720798816531,0.7658589899173911,50.0,Maritime,yellow
171100080104,0.0154912415891885,0.8219377690652597,17.0,Maritime,yellow
171100080105,0.0004421203921083,0.7403596482558006,33.0,Maritime,yellow
171100080106,0.0006484672194346,0.5776052888675629,100.0,Ephemeral,blue
171100080107,0.0185394585132598,0.7745114034023689,25.0,Maritime,yellow
171100080108,0.0041456851176917,0.6950027561582653,29.0,Maritime,yellow
171100080109,7.329555955948308e-05,0.3674871588184193,100.0,Ephemeral,blue
171100080201,0.0214267820119857,0.7951764868864104,20.0,Maritime,yellow
171100080202,0.0095348684117197,0.508930160303565,38.0,Maritime,yellow
171100080203,0.0006819954724051,0.728267901457855,64.0,Ephemeral,blue
171100080204,0.0144548425450921,0.786355756258643,0.0,Maritime,yellow
171100080205,7.395105785690248e-05,-1.163509119180377,100.0,Ephemeral,blue
171100080206,0.0007665060693398,0.525378281136315,88.0,Ephemeral,blue
171100080207,2.6605805032886565e-05,-0.8725542388131458,100.0,Ephemeral,blue
171100080301,0.0005761799402534,0.4766396877779805,78.0,Ephemeral,blue
171100080302,2.3461103410227224e-05,0.4424286562188979,100.0,Ephemeral,blue
171100080303,7.642097443749662e-06,0.5799984240313263,100.0,Ephemeral,blue
171100080304,3.5063806080870563e-06,0.217225538499393,100.0,Ephemeral,blue
171100090101,0.0247734282165765,0.8847812255980824,0.0,Maritime,yellow
171100090102,0.0176902711391448,0.8850213140987053,0.0,Maritime,yellow
171100090103,0.020650228485465,0.917003247943549,9.0,Maritime,yellow
171100090104,0.0062445630319416,0.8809390226113936,0.0,Maritime,yellow
171100090201,0.0182340219616889,0.9286583265351512,0.0,Maritime,yellow
171100090202,0.024326330050826,0.6936380693475931,25.0,Maritime,yellow
171100090203,0.0099367164075374,0.8515277574502657,50.0,Maritime,yellow
171100090301,0.0332252196967601,0.6212806860782771,14.0,Maritime,yellow
171100090302,0.0113144544884562,0.4967446781593884,29.0,Maritime,yellow
171100090303,0.0128109827637672,0.5361355944914032,50.0,Maritime,yellow
171100090401,0.0217447187751531,0.913299756045564,0.0,Maritime,yellow
171100090402,0.026096798479557,0.7934392277727229,25.0,Maritime,yellow
171100090403,0.0261310972273349,0.5912163599805776,40.0,Maritime,yellow
171100090501,0.0456306375563144,0.6553425886915948,20.0,Maritime,yellow
171100090502,0.0340579599142074,0.6558181787558215,29.0,Maritime,yellow
171100090503,8.180925215128809e-05,0.7907628024951173,100.0,Ephemeral,blue
171100090601,0.0050479308702051,0.6762752346923178,75.0,Ephemeral,blue
171100090602,0.0066924532875418,0.5117692560998679,62.0,Ephemeral,blue
171100090603,0.0013745811302214,0.5617740407690324,67.0,Ephemeral,blue
171100090701,2.3454651454812847e-05,-0.6140975181341819,100.0,Ephemeral,blue
171100090702,0.0014861144591122,0.7013480158841903,86.0,Ephemeral,blue
